gene_id	gene_short_name	nonpomc_0	nonpomc_1	nonpomc_2	nonpomc_3	pomc_0	pomc_1	pomc_2	pomc_3
Tekt2	Tekt2	2.46492	2.71686	3.10058	1.86347	1.60143	1.87846	2.22525	1.58254
Tekt3	Tekt3	0.0365454	0.0213255	0	0.0463847	0.0440544	0.176141	0	0
Tekt4	Tekt4	2.9924	2.40029	2.95208	2.81731	1.35544	1.49228	0.829779	1.74758
Tekt5	Tekt5	23.0517	23.5863	20.971	21.3717	19.3498	8.96207	7.15217	12.5665
Telo2	Telo2	4.92891	4.53867	4.27511	4.58372	3.96064	2.82262	3.00989	3.2537
Tenc1	Tenc1	3.31244	3.42507	2.71656	2.53197	7.12159	10.1756	5.3002	8.387
Tep1	Tep1	0.579016	0.765341	0.625683	0.599975	1.29672	1.6333	1.38423	1.25134
Tepp	Tepp	1.2083	0.455638	0.796034	1.10467	0.148179	0.140718	0.417827	0.776714
Terc	Terc	0.176079	0.178786	0	0.251979	0	0.327579	0.384893	2.63782
Terf1	Terf1	5.84959	7.66803	8.69461	7.33967	9.10165	8.33266	10.0083	10.0631
Terf2	Terf2	19.7702	18.598	20.1198	20.3638	17.6624	12.5705	9.35355	15.3755
Terf2ip	Terf2ip	37.0352	37.8698	41.8397	41.8907	31.2305	23.5535	20.1343	33.3113
Tert	Tert	0.837631	0.732801	0.806143	0.750776	1.13921	1.61037	1.58352	1.05101
Tes	Tes	0.639345	0.840727	0.802364	0.596229	1.49744	1.68916	1.15482	2.60858
Tesc	Tesc	26.0786	19.0966	19.8403	22.5948	5.80313	4.35089	3.30638	3.79838
Tesk1	Tesk1	31.1248	24.5752	19.2491	26.4575	17.6663	8.07288	4.63727	11.8884
Tesk2	Tesk2	3.30653	3.97152	3.02463	3.2827	2.97785	2.43843	1.97502	1.91659
Tespa1	Tespa1	0.0652899	0	0.0352247	0.0140959	0	0	0	0
Tet1	Tet1	1.54918	1.58811	1.93858	1.38117	3.50349	3.01683	3.77563	3.59558
Tet2	Tet2	4.08933	4.34209	5.36355	4.43998	14.8706	16.804	15.5975	17.2117
Tet3	Tet3	5.23933	5.3061	4.62468	4.69073	10.4849	9.27519	6.44582	11.5143
Tex10	Tex10	5.28108	5.69907	6.95488	6.02889	6.85639	8.93673	12.0673	8.39097
Tex101	Tex101	0.0303273	0	0	0.0243601	0	0	0.0670227	0
Tex11	Tex11	0.185881	0.146575	0.186096	0.0423935	0.185341	0.0721148	0.300312	0.430577
Tex12	Tex12	0.0604171	0.246757	0.248685	0.118368	0.225475	0.32661	0.268401	0.237194
Tex13	Tex13	0.0524559	0.0492859	0.0431055	0.105216	0.0808758	0	0.116943	0.27399
Tex13a	Tex13a	0	0	0	0	0	0	0	0
Tex14	Tex14	0.0606602	0.0919483	0.0984926	0.0994148	0.240513	0.264062	0.416285	0.289742
Tex15	Tex15	0.129166	0.168726	0.147988	0.125183	0.472081	0.344633	0.686575	0.385955
Tex16	Tex16	0.0194952	0.0563659	0.081867	0.0324279	0.600699	1.16437	1.48793	0.889194
Tex19.1	Tex19.1	0.0701417	0	0.0151669	0	0	0	0	0
Tex19.2	Tex19.2	0	0	0	0	0	0	0	0
Tex2	Tex2	17.7738	16.9471	17.4221	17.208	20.1676	16.4251	17.2961	20.8577
Tex21	Tex21	0	0	0.0158993	0.0665868	0	0	0.0851053	0
Tex22	Tex22	0.0557972	0.0569325	0	0.0407185	0.402668	0.0510689	0.184702	0.187796
Tex24	Tex24	0	0	0.0166925	0	0	0	0.0414983	0
Tex261	Tex261	9.81566	9.05375	6.56695	8.72115	7.02946	6.28318	5.51483	7.86919
Tex264	Tex264	28.5271	24.6186	23.4333	25.5639	15.1701	11.8295	8.25877	12.9228
Tex28	Tex28	0.0623756	0	0.0241852	0	0	0	0	0
Tex9	Tex9	4.37017	5.20989	5.8655	5.07606	7.11186	7.12347	8.20607	8.5603
Tfam	Tfam	15.31	17.0025	19.4336	16.6927	10.4696	12.4202	11.1351	9.78216
Tfap2a	Tfap2a	0.144524	0.222834	0.111432	0.0958297	0.824347	0.646874	0.692501	1.0959
Tfap2b	Tfap2b	0.180925	0.131894	0.100702	0.175165	0.284142	0.240878	0.429937	0.42694
Tfap2c	Tfap2c	0.0127355	0	0.0211775	0	0	0	0	0
Tfap2d	Tfap2d	0	0.0225575	0	0	0	0	0	0
Tfap2e	Tfap2e	0.0782796	0.0955295	0.037165	0.118474	0.0890442	0.0818033	0.082204	0.30577
Tfap4	Tfap4	4.07243	2.99903	2.92699	3.58584	2.57732	1.81065	1.47408	2.32183
Tfb1m	Tfb1m	5.63547	7.88935	7.01854	7.18059	4.02219	4.39108	4.38306	4.84668
Tfb2m	Tfb2m	14.1803	15.0294	17.4549	15.8731	13.5787	12.4411	12.5722	17.153
Tfcp2	Tfcp2	10.3562	10.611	9.58193	10.5957	8.73088	7.55825	7.08105	9.04829
Tfcp2l1	Tfcp2l1	0.317237	0.493349	0.335261	0.309546	0.381304	0.686578	0.669916	0.5767
Tfdp1	Tfdp1	27.8281	30.2328	30.6774	27.4327	16.6362	15.7347	14.7444	18.0699
Tfdp2	Tfdp2	6.05293	6.96073	7.35844	6.67997	7.22307	6.89979	7.59463	7.95375
Tfe3	Tfe3	15.8691	15.1398	11.8374	13.5792	6.80286	6.22804	3.80595	7.68
Tfeb	Tfeb	6.22024	6.22538	4.28753	4.6798	2.67987	2.33454	1.17069	2.65902
Tfec	Tfec	0.0170709	0.0674033	0.0197509	0.0308973	0	0.644574	0	0
Tff1	Tff1	0	0	0	0	0	0	0	0
Tff2	Tff2	0.238949	0.176106	0	0	0	0.180485	0	0
Tff3	Tff3	0	0	0	0	0	0	0	0
Tfg	Tfg	43.0742	50.6701	43.6339	47.5862	38.3085	35.8781	35.9627	45.3221
Tfip11	Tfip11	9.69782	9.26562	7.44548	9.29834	11.2763	10.4079	9.4139	13.5948
Tfpi	Tfpi	1.31514	1.67596	1.67641	1.19984	0.932236	1.8085	2.55126	1.25822
Tfpi2	Tfpi2	0.0420939	0.0296062	0.0283875	0.0420798	0	0	0	0
Tfpt	Tfpt	27.5781	25.5654	24.8041	27.1098	11.7419	8.18929	6.4948	8.57643
Tfr2	Tfr2	3.17103	1.80532	2.28957	2.34257	0.647496	0.76614	0.371885	1.09002
Tfrc	Tfrc	13.3314	16.1729	19.1825	15.2672	24.1097	40.8852	36.1202	33.0313
Tg	Tg	0.0162468	0.0198658	0.0149634	0.0265899	0	0	0.0443275	0
Tgds	Tgds	3.13757	3.39898	4.47121	3.11363	3.62528	3.33249	3.77323	3.2451
Tgfa	Tgfa	8.09167	7.52544	7.68298	6.63318	6.44841	4.54734	4.31272	5.34897
Tgfb1	Tgfb1	2.06791	1.60042	1.18221	1.37072	1.41845	0.938088	0.545505	0.838143
Tgfb1i1	Tgfb1i1	4.04197	4.2748	3.09274	3.42071	1.83273	2.0825	1.09085	1.80015
Tgfb2	Tgfb2	2.41436	2.11411	2.28565	2.6571	5.51994	6.02139	3.05569	6.69969
Tgfb3	Tgfb3	2.27354	1.79442	1.87252	1.91048	2.87807	2.84415	1.63036	2.28376
Tgfbi	Tgfbi	0.987698	1.4213	1.17581	0.887597	1.71219	2.40937	1.88119	1.58863
Tgfbr1	Tgfbr1	3.12226	3.76206	4.41149	3.54597	3.54	4.84256	5.56129	4.17438
Tgfbr2	Tgfbr2	1.68543	1.86063	1.44528	1.56795	2.94447	4.77374	2.0519	2.67454
Tgfbr3	Tgfbr3	1.65627	1.99847	1.79174	1.58998	4.67778	6.43563	4.67671	5.46692
Tgfbrap1	Tgfbrap1	9.94508	10.1591	9.26062	9.618	9.83796	9.62268	9.05003	11.9325
Tgif1	Tgif1	0.989594	1.6315	1.46984	1.57794	1.27925	1.21472	0.465506	0.874642
Tgif2	Tgif2	1.44119	1.50706	1.13566	1.27435	0.542548	0.725096	0.416793	0.771905
Tgif2lx1	Tgif2lx1	0	0	0	0	0	0	0	0
Tgif2lx2	Tgif2lx2	0	0	0	0	0	0	0	0
Tgm1	Tgm1	0.058478	0.092082	0.0652294	0.00902874	0.0750257	0.0849102	0.0271082	0.0659371
Tgm2	Tgm2	2.30453	2.68396	1.86631	1.68191	3.01539	4.35516	2.37069	2.67527
Tgm3	Tgm3	0.349339	0.394637	0.423112	0.331339	0.20633	0.350383	0.324292	0.449396
Tgm4	Tgm4	0.740515	0.574744	0.695735	0.73625	0.393429	0.416917	0.401133	0.405775
Tgm5	Tgm5	0.0119943	0.0142704	0.0112986	0.0191624	0	0	0	0
Tgm6	Tgm6	0.225509	0.100992	0.179369	0.233515	0.0591453	0.117637	0.073505	0.0937593
Tgm7	Tgm7	0.0457792	0.0551327	0.109322	0.0490267	0	0.0382867	0.160929	0.058038
Tgoln1	Tgoln1	33.5205	34.0211	41.4961	37.8229	18.9816	24.711	26.4285	21.8362
Tgoln2	Tgoln2	0	0	0	0	50.5594	59.8393	60.9423	55.648
Tgs1	Tgs1	5.78596	6.96716	8.0382	6.50218	10.9342	16.3579	25.3995	17.768
Tgtp1	Tgtp1	0.0198979	0.0539256	0	0.00921587	0.0358932	0	0.237581	0
Tgtp2	Tgtp2	0.00999509	0.0271423	0	0.00929502	0.0362714	0.243353	0.0794083	0.247582
Th	Th	69.681	90.4339	51.1655	53.4539	23.4812	20.84	15.1451	20.4612
Th1l	Th1l	24.3256	23.3809	21.4857	22.1236	13.7125	14.0717	11.1958	12.1504
Tha1	Tha1	3.45276	2.6935	3.0838	3.34662	1.30964	1.71911	0.757349	1.66801
Thada	Thada	1.45581	1.89687	1.43745	1.68198	4.95621	5.84561	7.03807	7.09263
Thap1	Thap1	7.69848	9.27102	9.56109	9.5752	7.71361	5.02128	3.67674	7.77098
Thap11	Thap11	35.9762	30.689	25.7461	33.0257	7.20319	3.52711	3.19823	6.10002
Thap2	Thap2	4.39358	5.0676	5.31636	4.85518	5.77859	6.287	5.57331	6.45579
Thap3	Thap3	31.1407	25.615	21.6697	25.5851	7.58714	5.88354	4.50671	7.77854
Thap4	Thap4	17.3102	14.54	14.3391	15.1611	8.96447	5.71003	3.12892	6.58136
Thap6	Thap6	1.79062	1.9462	2.53223	2.20293	2.05776	2.13183	1.95983	2.20713
Thap7	Thap7	19.7245	17.9186	16.8301	18.7806	6.44214	3.09889	2.45079	4.1086
Thbd	Thbd	1.49724	2.31806	1.26806	1.19799	2.1653	3.7789	1.47369	1.90006
Thbs1	Thbs1	0.338527	0.436775	0.317552	0.358475	0.916961	0.851748	0.978618	0.912805
Thbs2	Thbs2	0.810752	1.01568	1.18126	0.828475	1.38107	3.15861	2.68995	2.09094
Thbs3	Thbs3	2.58134	2.57172	1.97796	2.66575	2.86074	4.86584	2.41141	2.95941
Thbs4	Thbs4	0.214226	0.105821	0.139148	0.286253	0.231211	0.430989	0.371895	0.52317
Theg	Theg	0.0587186	0.0998136	0	0.0694238	0	0	0	0
Them4	Them4	21.3672	22.4872	25.6501	25.2246	7.29406	5.50063	7.51001	8.83625
Them5	Them5	0	0.0310047	0	0.0209829	0	0	0	0
Themis	Themis	0.00687646	0	0	0.0142878	0	0	0	0.0334496
Thg1l	Thg1l	7.63968	7.53814	9.79443	8.36989	7.41571	8.13866	6.61185	7.42647
Thnsl1	Thnsl1	6.74555	8.78479	9.40945	8.16611	8.77027	8.61773	11.5086	8.68856
Thnsl2	Thnsl2	4.94969	4.36352	5.13956	4.22772	1.91014	2.31855	1.72163	2.22009
Thoc1	Thoc1	5.02418	5.40156	7.24839	5.91185	14.1411	23.4823	31.112	24.6665
Thoc2	Thoc2	5.35603	6.6681	8.32008	5.97068	20.4612	34.4504	40.4633	33.1815
Thoc3	Thoc3	29.896	31.1237	30.358	29.2554	12.9044	11.9706	8.12841	11.6218
Thoc5	Thoc5	11.4958	11.6336	12.1625	11.3703	12.967	14.417	13.4836	17.6753
Thoc6	Thoc6	6.67735	6.01126	5.62612	6.27407	3.70909	1.89178	2.13575	4.18389
Thoc7	Thoc7	111.201	119.674	163.018	122.032	48.9022	36.7706	33.9751	39.2447
Thop1	Thop1	15.3542	13.9204	11.379	13.8525	8.91332	6.91662	6.41474	9.50259
Thpo	Thpo	2.00723	1.37578	1.60572	1.80601	1.18436	0.729254	0.825689	1.01453
Thra	Thra	296.821	267.031	237.992	277.579	233.695	149.638	107.379	165.55
Thrap3	Thrap3	29.1634	29.9507	26.8453	29.5344	54.7125	60.6017	46.5786	62.0365
Thrb	Thrb	6.97169	8.25886	7.79246	7.08597	9.50398	13.8057	12.1127	12.051
Thrsp	Thrsp	26.6137	23.6826	25.1112	25.3367	11.7691	8.22883	5.8675	13.429
Thsd1	Thsd1	1.16866	1.10357	0.792419	1.15558	1.2427	1.6827	0.86149	1.40647
Thsd4	Thsd4	0.844312	1.16107	0.766281	0.839472	1.40433	2.379	1.75243	1.96087
Thsd7a	Thsd7a	1.81771	1.7215	1.9367	2.03597	9.79838	9.80619	11.1611	11.9399
Thsd7b	Thsd7b	1.11957	1.10977	1.22956	1.3244	2.7361	3.14336	3.55348	3.94683
Thtpa	Thtpa	24.4004	24.8644	21.6638	25.7384	9.01087	7.84249	5.99532	7.7954
Thumpd1	Thumpd1	35.4894	37.3255	38.4639	36.4742	24.6121	22.1864	21.8037	20.1255
Thumpd2	Thumpd2	2.30595	2.4403	2.77251	2.81637	2.10342	3.65757	2.37446	2.15306
Thumpd3	Thumpd3	9.61542	10.9974	12.3486	10.2002	10.1815	13.6679	17.5633	11.8706
Thy1	Thy1	195.154	170.462	154.998	188.569	100.318	74.3891	61.5057	83.6904
Thyn1	Thyn1	36.4155	38.6584	42.6436	38.6911	18.852	16.5386	16.6748	16.7286
Tia1	Tia1	15.2207	17.6334	22.2427	17.128	19.1236	26.6541	27.0166	25.1293
Tial1	Tial1	20.5967	24.9499	27.0844	22.6258	23.1561	29.6997	27.8457	30.5562
Tiam1	Tiam1	7.07229	7.48592	6.46833	7.97277	10.858	11.3643	9.95342	13.959
Tiam2	Tiam2	0.738281	0.723568	0.783815	0.881865	1.16544	1.5844	1.37538	1.55289
Ticam1	Ticam1	2.08674	1.95418	1.7245	1.69096	1.98424	2.33807	1.52545	1.91828
Ticam2	Ticam2	0.134465	0.170744	0.209595	0.169161	0.0278756	0.210152	0.0957143	0.0936725
Tie1	Tie1	0.237175	0.2822	0.224964	0.311178	1.89826	2.52185	0.613184	1.66441
Tifa	Tifa	6.12689	7.48349	6.76904	5.89317	1.96581	1.53804	1.23487	2.25877
Tifab	Tifab	1.11894	1.0939	1.01874	1.00399	0.390193	0.222185	0.487144	0.556269
Tigd2	Tigd2	6.00513	6.86054	8.72233	7.19431	9.78663	9.56217	11.2083	10.2234
Tigd3	Tigd3	2.39336	2.38824	2.34174	2.35663	2.17046	1.86345	1.46937	1.3396
Tigd4	Tigd4	0.0759931	0.0807633	0.116574	0.133295	0.242252	0.87903	0.295035	0.439818
Tigd5	Tigd5	1.81183	1.71699	1.64228	2.01548	1.7487	1.76356	1.21411	1.60982
Tigit	Tigit	0.913719	1.02033	1.11818	1.25057	12.0995	10.7983	14.2908	17.8211
Timd2	Timd2	0	0	0.0125608	0.00973025	0	0.154357	0.041022	0.0353048
Timd4	Timd4	0.0395045	0	0	0.0616353	0.084827	0.117362	0.0458707	0
Timeless	Timeless	1.0032	1.1013	0.853169	0.880995	1.00323	1.19312	1.08687	1.20987
Timm10	Timm10	63.8391	62.1788	69.1975	69.2364	15.1205	12.1694	8.98158	10.0366
Timm13	Timm13	90.4724	76.1007	70.7499	84.1603	13.2325	8.58616	5.05993	9.95545
Timm17a	Timm17a	121.935	120.238	132.429	122.405	43.1656	44.5719	40.4035	44.5267
Timm17b	Timm17b	23.8455	25.1255	24.4527	24.222	15.2641	10.8357	8.07919	12.0761
Timm22	Timm22	25.1203	24.402	26.9609	24.3697	8.41593	8.74218	6.81344	6.29328
Timm23	Timm23	111.953	119.092	117.819	118.288	45.3622	29.2817	28.8382	36.5712
Timm44	Timm44	20.323	20.174	20.121	21.1242	23.4383	29.4087	20.4744	24.5746
Timm50	Timm50	30.7335	26.7327	23.5551	25.364	8.57816	9.35658	4.69907	8.23154
Timm8a1	Timm8a1	24.2432	27.0606	31.235	26.4113	11.3273	9.90054	6.0096	9.61355
Timm8a2	Timm8a2	0	0	0.112724	0	0	0	0	0.383651
Timm8b	Timm8b	291.442	282.737	311.318	298.857	96.4589	57.6329	49.8047	74.0633
Timm9	Timm9	66.8539	65.0163	75.3813	70.8051	15.1515	16.6932	11.2315	19.1955
Timp1	Timp1	0.748458	0.654408	0.698178	0.347814	1.03546	0.587239	1.77177	0.735658
Timp2	Timp2	148.967	132.068	138.443	153.213	104.451	80.0031	76.8215	105.881
Timp3	Timp3	18.4129	19.4468	20.2867	18.4363	24.1208	39.0576	27.6413	28.2538
Timp4	Timp4	22.1654	21.0555	23.7616	20.3697	10.7805	8.64532	6.89168	8.05996
Tinag	Tinag	0	0	0.0213236	0.0476903	0	0	0.131351	0
Tinagl1	Tinagl1	0.92108	0.828572	0.668696	1.05664	1.36498	2.62831	0.707712	2.04335
Tinf2	Tinf2	8.70624	7.52519	8.09122	7.6683	8.65055	6.0132	4.32414	5.98722
Tiparp	Tiparp	3.99896	4.64417	5.31369	4.96552	3.68918	6.90247	9.03162	7.33822
Tipin	Tipin	18.8993	20.6915	27.9104	19.6879	15.2548	9.53701	14.6953	15.0134
Tiprl	Tiprl	20.8016	22.4736	27.4071	22.3845	11.56	11.7072	12.7242	12.6297
Tirap	Tirap	1.49516	1.70442	1.55076	1.5594	2.31352	2.61474	2.11142	3.31503
Tjap1	Tjap1	10.2481	10.0733	6.61	8.50365	3.62302	4.62485	2.96106	5.31087
Tjp1	Tjp1	7.14524	8.32837	8.2796	7.37634	21.8356	31.1576	20.3062	29.2813
Tjp2	Tjp2	6.10604	6.23343	4.81606	5.93697	8.56088	10.1197	6.51605	8.25876
Tjp3	Tjp3	0.38397	0.299861	0.191075	0.331298	0.274665	0.115292	0.125605	0.29082
Tk1	Tk1	0.753541	0.788062	0.42888	0.654927	0.676432	1.12828	0.661597	0.627486
Tk2	Tk2	41.1837	39.2	38.5278	37.9534	18.5187	16.5935	15.0344	16.861
Tkt	Tkt	52.4287	54.9958	44.0785	50.6875	44.5253	48.6811	36.4968	47.5865
Tktl1	Tktl1	0.0943691	0.0640955	0.208853	0.0777499	0.215445	0.0569493	0.0872286	0
Tktl2	Tktl2	0	0	0	0	0	0.168121	0	0
Tlcd1	Tlcd1	10.5026	10.4489	9.44914	11.2167	5.27065	5.05289	6.04139	5.58667
Tlcd2	Tlcd2	4.11841	4.75659	3.68977	4.25869	6.52478	6.16807	7.53716	6.03626
Tle1	Tle1	5.80088	5.8812	5.37986	5.9475	8.53788	6.06657	4.08706	8.55509
Tle2	Tle2	5.34697	4.59535	3.67914	4.50597	7.20612	7.03126	5.08252	8.71
Tle3	Tle3	6.57164	5.76183	4.69645	5.81942	8.83033	7.76045	5.47888	8.66179
Tle4	Tle4	13.1585	14.4538	14.257	13.6852	16.642	18.2894	13.7675	19.2442
Tle6	Tle6	2.01425	1.36797	1.46304	1.43393	0.773147	0.678862	0.55269	1.08846
Tlk1	Tlk1	20.47	21.805	28.5243	21.8063	30.8332	30.9443	30.2265	35.092
Tlk2	Tlk2	14.4164	15.3885	16.4522	15.1347	22.2861	17.6263	14.8738	19.9932
Tll1	Tll1	0.571741	0.499688	0.348283	0.294573	1.66526	1.92385	2.0692	2.77348
Tll2	Tll2	0.399395	0.237388	0.185273	0.268102	0.343152	0.373953	0.478734	0.51492
Tln1	Tln1	4.01252	4.13912	3.18294	3.49485	6.70882	10.7682	6.98692	8.6777
Tln2	Tln2	5.92633	5.9574	5.04552	5.82458	13.9531	16.3646	16.0883	20.3907
Tlr1	Tlr1	0.0904109	0.0307672	0.104395	0.104331	0	0.0538107	0.0409793	0.115844
Tlr11	Tlr11	0.00930136	0	0	0.00809233	0	0	0	0
Tlr12	Tlr12	0.102552	0.069891	0.0469293	0.0455429	0.283076	0.0233114	0.0326554	0.0767057
Tlr13	Tlr13	0.207627	0.18261	0.213621	0.169938	0.268844	0.240066	0.45978	0.149713
Tlr2	Tlr2	0.390118	0.393636	0.412977	0.316604	0.251926	0.711325	0.545059	0.67395
Tlr3	Tlr3	0.900668	0.933641	1.44384	1.10289	1.34521	3.27806	2.48115	2.34806
Tlr4	Tlr4	0.118864	0.207633	0.16867	0.165045	0.168876	0.475599	0.385069	0.714215
Tlr5	Tlr5	0.138803	0.0802978	0.00893834	0.0704285	0.0855461	0.222116	0.138038	0.117207
Tlr6	Tlr6	0.144922	0.150809	0.114952	0.0919478	0.0714227	0.0951579	0.306676	0.114035
Tlr7	Tlr7	0.221107	0.34446	0.494946	0.26388	0.0890679	0.893053	0.81452	0.29132
Tlr8	Tlr8	0.0339802	0	0.0117003	0.00819318	0.0417223	0.130877	0	0
Tlr9	Tlr9	0.399964	0.357335	0.298435	0.244274	0.666369	0.598411	0.53017	0.77619
Tlx1	Tlx1	0	0	0	0	0	0	0	0
Tlx2	Tlx2	0	0	0	0	0	0	0	0
Tlx3	Tlx3	0	0	0.017311	0	0	0	0	0
Tm2d1	Tm2d1	38.1513	42.1545	50.8941	43.3428	27.0507	27.1423	20.333	28.423
Tm2d2	Tm2d2	36.8609	30.791	30.7891	35.0396	13.6404	10.3966	6.58994	8.73425
Tm2d3	Tm2d3	46.1289	41.1037	50.2938	48.085	18.2294	10.525	13.1383	17.9492
Tm4sf1	Tm4sf1	2.94556	3.95153	4.3415	2.56951	4.55759	6.85841	2.62321	3.79734
Tm4sf19	Tm4sf19	0	0.107372	0	0	0	0.0705272	0	0
Tm4sf20	Tm4sf20	0	0	0.025837	0.0190095	0.549072	0.490701	0.727088	0.269717
Tm4sf4	Tm4sf4	0.104997	0.132706	0.130584	0.173974	0	0	0	0
Tm4sf5	Tm4sf5	2.87182	4.42884	3.46217	3.39381	0.216069	0.852431	0.579135	0.801861
Tm6sf1	Tm6sf1	2.42493	2.28189	2.46102	2.54642	2.13106	1.47308	2.18612	1.52752
Tm6sf2	Tm6sf2	0.261807	0.256725	0.274277	0.164537	0.594062	0.789378	0.289544	0.718001
Tm7sf2	Tm7sf2	5.80696	5.41251	4.52439	5.55625	3.74819	2.93741	2.41526	3.58671
Tm7sf3	Tm7sf3	12.1354	12.0979	12.4746	11.8363	9.47431	7.30185	6.2907	8.14479
Tm9sf1	Tm9sf1	7.14355	6.60661	7.43634	7.71452	6.22257	6.07748	4.055	5.27343
Tm9sf2	Tm9sf2	21.6418	23.6627	26.2814	25.5934	38.9986	56.913	55.5039	58.3704
Tm9sf3	Tm9sf3	20.6188	22.1599	29.1696	25.606	36.0168	40.052	42.8979	36.607
Tm9sf4	Tm9sf4	12.5651	11.2907	11.7564	12.9965	16.2213	16.8439	16.6901	16.1868
Tmbim1	Tmbim1	12.4062	13.2243	10.4233	11.8582	6.81319	4.82443	4.34721	5.27107
Tmbim4	Tmbim4	31.3639	29.9872	36.197	30.9814	12.5748	7.92765	9.49372	9.56023
Tmbim6	Tmbim6	91.5089	85.5737	76.0302	90.9253	32.3563	32.8222	24.0701	30.7951
Tmc1	Tmc1	0	0.0202857	0.0273826	0.0406287	0.175981	0.175315	0.161688	0.0482021
Tmc2	Tmc2	0.108305	0.0771836	0.0519007	0.0593154	0.236166	0.723835	0.221887	0.320521
Tmc3	Tmc3	0.785686	0.714073	0.840308	0.688216	0.783989	0.681263	0.842132	0.884621
Tmc4	Tmc4	2.67963	1.94504	2.29642	2.12214	2.27368	2.78101	1.96036	3.76859
Tmc5	Tmc5	0.0314634	0.0395768	0.0860915	0.0872005	0.100935	0.0486832	0.117732	0.0724694
Tmc6	Tmc6	0.96191	0.434593	0.673873	0.74636	0.544728	1.02895	0.581023	0.490698
Tmc7	Tmc7	4.09883	4.32111	4.50055	3.92125	2.50416	2.61646	3.90628	3.04524
Tmc8	Tmc8	0.349581	0.177648	0.159932	0.146187	0.439676	0.425812	0.149398	0.347722
Tmcc1	Tmcc1	13.3413	13.4106	13.8131	13.9109	13.121	13.4305	13.8307	16.0813
Tmcc2	Tmcc2	56.7131	44.1635	41.4088	49.7114	33.3802	23.3147	15.1781	28.0614
Tmcc3	Tmcc3	15.8719	17.6479	15.9803	15.0679	14.3424	12.2336	12.9097	13.7325
Tmco1	Tmco1	5.62655	6.56143	7.7188	6.97884	10.0678	10.8571	11.8712	8.78275
Tmco2	Tmco2	0.0569109	0.226248	0.207351	0.0521264	0	0	0	0.56182
Tmco3	Tmco3	6.84371	6.3446	6.76973	6.7368	5.91834	6.45661	4.93515	5.51942
Tmco4	Tmco4	0.953495	0.969012	0.617155	0.748594	0.603201	0.540758	0.284817	0.760453
Tmco5	Tmco5	0.195512	0.296706	0.232842	0.282856	0	0.0908669	0.601519	0
Tmco5b	Tmco5b	0.0938831	0.0941739	0.270124	0.313725	0	0.859186	0.0945089	0.437801
Tmco6	Tmco6	4.62292	4.67672	4.41403	4.60914	3.10794	2.776	2.6314	3.65874
Tmco7	Tmco7	1.16348	1.48075	0.985422	1.47083	1.91557	2.18414	2.19619	3.34404
Tmed1	Tmed1	10.2487	9.24085	9.43147	9.64594	2.77871	3.26778	2.3372	3.32707
Tmed10	Tmed10	39.3631	43.5132	47.6996	42.9776	42.3751	46.6672	43.4313	41.8837
Tmed11	Tmed11	0	0	0	0	0	0	0	0
Tmed2	Tmed2	45.554	47.4616	57.1668	54.2329	56.665	59.6113	42.4555	43.5568
Tmed3	Tmed3	24.0279	23.6357	20.9827	25.7112	8.96051	10.2985	6.04422	11.0192
Tmed4	Tmed4	43.0553	41.29	41.6776	44.6	24.0139	21.0724	18.1961	21.3396
Tmed5	Tmed5	5.9906	7.1655	11.6592	7.59774	9.37202	12.4256	13.1851	10.4246
Tmed6	Tmed6	0	0	0	0.0357456	0	0	0	0
Tmed7	Tmed7	25.8755	28.7815	37.086	29.4593	27.8918	30.2571	22.2713	29.1863
Tmed8	Tmed8	17.9199	20.8945	21.2499	18.7823	18.5793	17.7398	20.0146	18.6916
Tmed9	Tmed9	54.5228	50.5168	52.8445	57.5233	22.4764	19.3529	12.3408	17.157
Tmeff1	Tmeff1	39.701	40.5643	48.9431	43.1062	37.1426	22.4274	18.6685	31.7267
Tmeff2	Tmeff2	18.5758	21.3453	26.2572	22.0965	21.4752	16.3902	21.851	22.6476
Tmem100	Tmem100	5.48175	6.41834	6.45594	5.72295	2.69184	3.39821	2.46771	2.66215
Tmem101	Tmem101	13.1079	11.2552	11.415	12.4103	4.22673	3.48006	4.02979	3.48943
Tmem102	Tmem102	0.0197907	0	0	0	0	0	0.0436326	0.0376222
Tmem104	Tmem104	2.64551	2.77704	2.0326	2.86931	4.09768	3.708	3.08802	4.43423
Tmem106a	Tmem106a	0.800486	0.671886	0.765462	0.800473	0.688774	0.872786	0.397835	0.430985
Tmem106b	Tmem106b	19.8425	22.2418	29.243	23.8716	37.2947	47.3061	55.4948	45.2301
Tmem106c	Tmem106c	37.1564	35.2453	35.5802	38.066	15.7631	16.1043	10.207	12.1947
Tmem107	Tmem107	13.621	13.0376	13.2328	12.6426	4.08636	3.13901	2.85772	4.20315
Tmem108	Tmem108	5.40332	5.34681	3.949	5.60531	4.19391	4.10138	3.33005	5.29638
Tmem109	Tmem109	14.8819	13.6353	10.4395	13.306	8.06881	9.94586	4.75111	8.43891
Tmem11	Tmem11	46.2421	41.5375	38.1248	44.0034	19.8217	8.2911	7.86396	13.33
Tmem110	Tmem110	7.38916	6.44083	7.10897	7.17619	4.14961	3.68121	3.68924	4.24148
Tmem111	Tmem111	17.2975	18.5136	19.8987	19.1487	9.66474	11.2404	8.95337	10.7859
Tmem115	Tmem115	10.3334	9.24559	7.46596	10.722	6.03003	4.72626	2.83681	6.34093
